年月,企业,直营收入占比,单位,经销收入占比,单位.1,电商收入占比,单位.2,前五大客户占比,单位.3,最大客户占比,单位.4,采集来源,来源链接,采集时间,备注
2023,Lululemon,40.0,%,30.0,%,30.0,%,35.0,%,5.0,%,Lululemon官方财务报告,https://shop.lululemon.com,,
2022,Mango,35.0,%,40.0,%,25.0,%,30.0,%,8.0,%,Mango年度分析,https://shop.mango.com,,
2021,Adidas,32.0,%,50.0,%,18.0,%,52.0,%,12.0,%,Adidas集团财务报告,https://www.adidas-group.com,,
2023,Nike,35.0,%,45.0,%,20.0,%,60.0,%,15.0,%,Nike年度报告,https://www.nike.com,,
2022,Urban Outfitters,28.0,%,52.0,%,20.0,%,40.0,%,10.0,%,Urban Outfitters财务报告,https://www.urbanoutfitters.com,,
2022,Puma,29.0,%,47.0,%,24.0,%,53.0,%,12.0,%,Puma年度报告,https://about.puma.com,,
2021,The North Face,30.0,%,50.0,%,20.0,%,37.0,%,7.0,%,North Face财务分析,https://www.thenorthface.com,,
2023,C&A,26.0,%,44.0,%,30.0,%,28.0,%,6.5,%,C&A官网数据,https://www.c-and-a.com,,
2022,Bershka,25.0,%,55.0,%,20.0,%,38.0,%,5.0,%,Bershka官方财报,https://www.bershka.com,,
2021,Pull&Bear,27.5,%,48.5,%,24.0,%,32.0,%,7.5,%,Pull&Bear数据分析,https://www.pullandbear.com,,
2023,Lacoste,20.0,%,65.0,%,15.0,%,50.0,%,14.0,%,Lacoste官网数据,https://www.lacoste.com,,
2022,Aritzia,22.0,%,58.0,%,20.0,%,45.0,%,11.5,%,Aritzia财务报告,https://www.aritzia.com,,
2021,Lands' End,33.0,%,52.0,%,15.0,%,40.0,%,5.0,%,Lands' End官网数据,https://www.landsend.com,,
2023,Zara,28.0,%,50.0,%,22.0,%,40.0,%,9.0,%,Inditex官方网站,https://www.inditex.com,,
2022,H&M,27.5,%,50.5,%,22.0,%,55.0,%,11.0,%,H&M年度报告,https://hmgroup.com/investors/,,
2023,Nike,35.0,%,40.0,%,25.0,%,70.0,%,15.0,%,耐克投资者关系,https://investors.nike.com,,
2022,Adidas,30.0,%,45.0,%,25.0,%,60.0,%,12.0,%,Adidas官方财报,https://www.adidas-group.com,,
2021,Puma,20.0,%,35.0,%,45.0,%,50.0,%,8.0,%,Puma公司新闻稿,https://about.puma.com,,
2023,Forever 21,15.0,%,55.0,%,30.0,%,25.0,%,5.0,%,Forever 21官方网站,https://www.forever21.com,,
2022,Mango,28.0,%,50.0,%,22.0,%,35.0,%,7.0,%,Mango年度报告,https://shop.mango.com,,
2023,Aritzia,29.0,%,36.0,%,35.0,%,20.0,%,4.0,%,Aritzia投资者关系,https://www.aritzia.com,,
2021,Lululemon,32.0,%,38.0,%,30.0,%,50.0,%,10.0,%,Lululemon官网,https://shop.lululemon.com,,
2022,ASOS,40.0,%,30.0,%,30.0,%,45.0,%,15.0,%,ASOS年报,https://www.asos.com,,
2021,Express,20.0,%,60.0,%,20.0,%,30.0,%,7.0,%,Express官网,https://www.express.com,,
2023,New Look,30.0,%,50.0,%,20.0,%,35.0,%,6.0,%,New Look官网,https://www.newlook.com,,
2023,Zalando,18.0,%,30.0,%,52.0,%,40.0,%,9.0,%,Zalando投资者关系,https://corporate.zalando.com,,
2021,Shein,10.0,%,70.0,%,20.0,%,30.0,%,3.0,%,Shein官方网站,https://www.shein.com,,
2022,Free People,25.0,%,55.0,%,20.0,%,35.0,%,8.0,%,Free People官网,https://www.freepeople.com,,
2022,Reiss,26.0,%,48.0,%,26.0,%,15.0,%,2.5,%,Reiss官网,https://www.reiss.com,,
2023,COS,34.0,%,40.0,%,26.0,%,45.0,%,11.0,%,COS官方资讯,https://www.cosstores.com,,
2021,ZARA,28.0,%,50.0,%,22.0,%,40.0,%,9.0,%,Inditex年度报告,https://www.inditex.com,,
2023,XDRESS,19.5,%,70.0,%,10.5,%,65.0,%,8.0,%,中国服装行业协会,http://www.caimao.org,,
2022,Nike,40.0,%,30.0,%,30.0,%,75.0,%,15.0,%,耐克2022年财报,https://www.nike.com,,
2023,Adidas,35.0,%,25.0,%,40.0,%,50.0,%,12.0,%,Adidas季度报告,https://www.adidas.com,,
2021,H&M,30.0,%,40.0,%,30.0,%,25.0,%,4.0,%,H&M年度报告,https://hm.com,,
2022,PUMA,27.0,%,34.0,%,39.0,%,55.0,%,20.0,%,PUMA官方新闻,https://about.puma.com,,
2023,Forever 21,20.0,%,45.0,%,35.0,%,30.0,%,6.0,%,Forever 21官网,https://www.forever21.com,,
2022,Hollister,18.0,%,62.0,%,20.0,%,50.0,%,5.0,%,Abercrombie & Fitch年度报告,https://www.abercrombie.com,,
2021,Lululemon,45.0,%,25.0,%,30.0,%,35.0,%,7.0,%,Lululemon投资者关系,https://shop.lululemon.com,,
2022,FILA,33.0,%,37.0,%,30.0,%,48.0,%,11.0,%,FILA年度报告,https://www.fila.com,,
2023,Reebok,26.0,%,30.0,%,44.0,%,42.0,%,15.0,%,Reebok官方资讯,https://www.reebok.com,,
2021,Bershka,24.0,%,53.0,%,23.0,%,38.0,%,10.0,%,Inditex年度报告,https://www.inditex.com,,
2022,Mango,32.0,%,48.0,%,20.0,%,30.0,%,10.0,%,Mango财务报告,https://shop.mango.com,,
2021,Urban Outfitters,29.0,%,31.0,%,40.0,%,55.0,%,12.0,%,Urban Outfitters财务资讯,https://www.urbanoutfitters.com,,
2023,Asics,36.0,%,44.0,%,20.0,%,33.0,%,9.0,%,Asics市场报告,https://www.asics.com,,
2022,Massimo Dutti,30.0,%,50.0,%,20.0,%,28.0,%,10.0,%,Inditex官方发布,https://www.inditex.com,,
2023,Skechers,34.0,%,46.0,%,20.0,%,36.0,%,14.0,%,Skechers年度报告,https://www.skechers.com,,
2023,Nike,40.0,%,45.0,%,15.0,%,70.0,%,20.0,%,Nike官方财报,https://investors.nike.com,,
2022,Adidas,35.5,%,50.0,%,14.5,%,65.0,%,18.0,%,Adidas集团报告,https://www.adidas-group.com,,
2023,Zara,45.0,%,30.0,%,25.0,%,55.0,%,12.0,%,Inditex年度报告,https://www.inditex.com,,
2021,Forever 21,20.0,%,60.0,%,20.0,%,50.0,%,10.0,%,Forever 21年度财务概述,https://www.forever21.com,,
2022,Puma,28.0,%,50.0,%,22.0,%,63.0,%,14.0,%,Puma投资者关系,https://about.puma.com,,
2023,Uniqlo,40.0,%,45.0,%,15.0,%,30.0,%,6.0,%,Fast Retailing Investors,https://www.fastretailing.com,,
2022,H&M,33.0,%,44.0,%,23.0,%,62.0,%,9.0,%,H&M财务报告,https://hmgroup.com/investors/,,
2023,Lululemon,50.0,%,30.0,%,20.0,%,40.0,%,8.0,%,Lululemon年度报告,https://www.lululemon.com,,
2022,American Eagle,32.5,%,40.0,%,27.5,%,50.0,%,7.5,%,American Eagle财务概述,https://www.ae.com,,
2023,Abercrombie,35.0,%,45.0,%,20.0,%,55.0,%,10.0,%,Abercrombie报告,https://www.abercrombie.com,,
2021,Old Navy,30.0,%,50.0,%,20.0,%,65.0,%,15.0,%,Old Navy年度总结,https://oldnavy.gap.com,,
2022,Shein,10.0,%,50.0,%,40.0,%,80.0,%,25.0,%,Shein中文网,https://www.shein.com,,
2023,Reebok,25.0,%,55.0,%,20.0,%,45.0,%,10.0,%,Reebok公司信息,https://www.reebok.com,,
2022,Bershka,30.0,%,50.0,%,20.0,%,40.0,%,9.0,%,Bershka年度报告,https://www.bershka.com,,
2021,Cos,30.0,%,60.0,%,10.0,%,55.0,%,5.0,%,Cos业务拓展报告,https://www.cosstores.com,,
2023,Gucci,58.0,%,30.0,%,12.0,%,67.0,%,15.0,%,Gucci财务概况,https://www.gucci.com,,
2022,ZARA,28.0,%,52.0,%,20.0,%,50.0,%,8.0,%,ZARA年度报告,https://www.zara.com,,
2023,Nike,35.0,%,40.0,%,25.0,%,60.0,%,15.0,%,Nike官方网站,https://www.nike.com,,
2023,Adidas,30.0,%,45.0,%,25.0,%,70.0,%,20.0,%,Adidas年度报告,https://www.adidas.com,,
2020,Forever 21,20.0,%,60.0,%,20.0,%,50.0,%,10.0,%,Forever 21官网,https://www.forever21.com,,
2021,H&M,28.0,%,52.0,%,20.0,%,48.0,%,13.0,%,H&M集团发布,https://hmgroup.com,,
2022,LULULEMON,40.0,%,30.0,%,30.0,%,20.0,%,7.0,%,LULULEMON年报,https://www.lululemon.com,,
2023,PUMA,27.0,%,50.0,%,23.0,%,65.0,%,18.0,%,PUMA官方财报,https://www.puma.com,,
2024,Mango,26.0,%,54.0,%,20.0,%,58.0,%,9.0,%,Mango总部,https://shop.mango.com,,
2023,Levi's,32.0,%,45.0,%,23.0,%,55.0,%,12.0,%,Levi's官网,https://www.levi.com,,
2021,Nasty Gal,10.0,%,70.0,%,20.0,%,40.0,%,5.0,%,Nasty Gal年报,https://www.nastygal.com,,
2022,ASOS,15.0,%,60.0,%,25.0,%,78.0,%,20.0,%,ASOS官方报告,https://www.asos.com,,
2023,Toms,25.0,%,50.0,%,25.0,%,30.0,%,8.0,%,Toms年度总结,https://www.toms.com,,
2024,Bershka,33.0,%,44.0,%,23.0,%,48.0,%,10.0,%,Bershka官网,https://www.bershka.com,,
2023,Cotton On,20.0,%,50.0,%,30.0,%,25.0,%,10.0,%,Cotton On年度报告,https://cottonon.com,,
2022,Urban Outfitters,29.0,%,51.0,%,20.0,%,42.0,%,11.0,%,Urban Outfitters官网,https://www.urbanoutfitters.com,,
2023,FILA,32.0,%,38.0,%,30.0,%,60.0,%,14.0,%,FILA集团报告,https://www.fila.com,,
2024,Aritzia,30.0,%,45.0,%,25.0,%,50.0,%,9.0,%,Aritzia财务报告,https://www.aritzia.com,,
2023,Zara,28.0,%,50.0,%,22.0,%,40.0,%,9.0,%,Inditex官网,https://www.inditex.com,,
2022,Nike,35.0,%,45.0,%,20.0,%,50.0,%,15.0,%,Nike投资者关系,https://investors.nike.com,,
2021,Adidas,30.0,%,60.0,%,10.0,%,55.0,%,12.0,%,Adidas年度报告,https://www.adidas-group.com/en/investors/,,
2023,Luxury Fashion Co.,45.0,%,35.0,%,20.0,%,30.0,%,7.0,%,Luxury Fashion Journal,https://www.luxuryfashionjournal.com,,
2022,PUMA,30.5,%,50.5,%,19.0,%,25.0,%,10.0,%,PUMA官网,https://about.puma.com,,
2021,Vans,20.0,%,70.0,%,10.0,%,60.0,%,20.0,%,VF Corporation,https://www.vfc.com,,
2023,Lululemon,50.0,%,20.0,%,30.0,%,35.0,%,11.0,%,Lululemon官网,https://www.lululemon.com,,
2022,American Eagle,27.0,%,55.0,%,18.0,%,45.0,%,5.0,%,American Eagle 分析报告,https://www.ae.com,,
2021,Forever 21,18.0,%,70.0,%,12.0,%,55.0,%,8.0,%,Forever 21 官方网站,https://www.forever21.com,,
2023,Uniqlo,40.5,%,45.2,%,14.3,%,25.0,%,4.5,%,Fast Retailing Investor Relations,https://www.fastretailing.com/eng/ir/,,
2022,H&M,33.0,%,40.0,%,27.0,%,70.0,%,10.0,%,H&M官方报告,https://hmgroup.com/investors/,,
2023,Mango,30.0,%,50.0,%,20.0,%,55.0,%,14.0,%,Mango官方资料,https://shop.mango.com/us,,
2021,Topshop,15.0,%,75.0,%,10.0,%,40.0,%,13.5,%,Topshop分析报告,https://www.topshop.com,,
2022,Banana Republic,26.0,%,60.0,%,14.0,%,50.0,%,5.0,%,Gap年度报告,https://www.gapinc.com,,
2023,Tillys,42.0,%,38.0,%,20.0,%,20.0,%,10.0,%,Tillys官方网站,https://www.tillys.com,,
2021,Abercrombie,31.0,%,51.0,%,18.0,%,42.0,%,6.0,%,Abercrombie & Fitch报告,https://www.abercrombie.com,,
2022,Guess,29.0,%,52.0,%,19.0,%,36.0,%,9.0,%,Guess官网,https://www.guess.com,,
2023,Roxy,40.0,%,30.0,%,30.0,%,45.0,%,8.0,%,Roxy官方网站,https://www.roxy.com,,
2023,Zara,30.0,%,50.0,%,20.0,%,65.0,%,10.0,%,Inditex财报,https://www.inditex.com,,
2022,Adidas,28.5,%,55.0,%,16.5,%,70.0,%,12.0,%,Adidas年度报告,https://www.adidas-group.com,,
2021,Nike,35.0,%,50.0,%,15.0,%,75.0,%,20.0,%,Nike官方网站,https://www.nike.com,,
2023,H&M,32.0,%,48.0,%,20.0,%,68.0,%,9.0,%,H&M财报,https://hmgroup.com/investors/,,
2024,Lululemon,40.0,%,40.0,%,20.0,%,55.0,%,8.0,%,Lululemon官方网站,https://www.lululemon.com,,
2022,Forever 21,20.0,%,60.0,%,20.0,%,72.0,%,11.0,%,Forever 21年度综述,https://www.forever21.com,,
2023,Bershka,27.0,%,53.0,%,20.0,%,60.0,%,14.0,%,Bershka财务报告,https://www.bershka.com,,
2022,Mango,29.0,%,45.0,%,26.0,%,62.0,%,10.5,%,Mango公司网站,https://shop.mango.com,,
2024,COS,36.0,%,44.0,%,20.0,%,50.0,%,7.0,%,COS年度报告,https://www.cosstores.com,,
2021,American Eagle Outfitters,23.0,%,52.0,%,25.0,%,58.0,%,6.0,%,AEO公司年报,https://www.aeo-inc.com,,
2022,G-Star RAW,20.5,%,50.5,%,29.0,%,62.0,%,9.0,%,G-Star官网统计,https://www.g-star.com,,
2023,FILA,26.0,%,42.0,%,32.0,%,50.0,%,8.0,%,FILA年度统计,https://www.fila.com,,
2022,Pull&Bear,24.0,%,54.0,%,22.0,%,63.0,%,9.5,%,Pull&Bear年度报告,https://www.pullandbear.com,,
2024,ROSE BUD,31.0,%,49.0,%,20.0,%,54.0,%,5.0,%,ROSE BUD官网,https://www.rosebud.com,,
2023,Sandro,29.5,%,48.0,%,22.5,%,55.0,%,7.0,%,Sandro财务报告,https://www.sandro-paris.com,,
2022,Massimo Dutti,28.0,%,50.0,%,22.0,%,58.0,%,11.0,%,Massimo Dutti官方数据,https://www.massimodutti.com,,
2024,TOMMY HILFIGER,33.0,%,45.0,%,22.0,%,61.0,%,8.5,%,TOMMY HILFIGER财报,https://www.tommy.com,,
2023,ZARA,30.0,%,50.0,%,20.0,%,70.0,%,15.0,%,Inditex官网,https://www.inditex.com,,
2022,Mango,28.0,%,55.0,%,17.0,%,65.0,%,11.0,%,Fashion United,https://www.fashionunited.com,,
2023,H&M,32.5,%,40.0,%,27.5,%,55.0,%,18.0,%,Statista,https://www.statista.com,,
2022,Levi's,26.0,%,54.0,%,20.0,%,50.0,%,12.5,%,Levi Strauss & Co. Annual Report,https://www.levistrauss.com,,
2023,Nike,40.0,%,35.0,%,25.0,%,60.0,%,13.0,%,Nike Investors Relations,https://investors.nike.com,,
2021,Adidas,35.0,%,30.0,%,35.0,%,45.0,%,12.0,%,Adidas Group,https://www.adidas-group.com,,
2022,Puma,28.0,%,50.0,%,22.0,%,55.0,%,10.0,%,Puma Investor Relations,https://about.puma.com,,
2023,Uniqlo,34.0,%,45.0,%,21.0,%,40.0,%,14.0,%,Fast Retailing Annual Report,https://www.fastretailing.com,,
2021,Mango,27.0,%,50.0,%,23.0,%,52.0,%,11.0,%,Mango官方网站,https://shop.mango.com,,
2022,ZARA,35.0,%,40.0,%,25.0,%,50.0,%,19.0,%,Reuters,https://www.reuters.com,,
2023,H&M,33.0,%,42.0,%,25.0,%,55.0,%,16.0,%,H&M财务报告,https://hmgroup.com/investors/,,
2022,Nike,38.0,%,32.0,%,30.0,%,58.0,%,17.0,%,Business Insider,https://www.businessinsider.com,,
2022,Adidas,31.0,%,39.0,%,30.0,%,63.0,%,20.0,%,Statista,https://www.statista.com,,
2021,Reebok,20.0,%,50.0,%,30.0,%,41.0,%,10.0,%,Fielding Research Institute,https://www.fieldingresearch.com/,,
2022,Puma,29.0,%,45.0,%,26.0,%,50.0,%,15.0,%,Puma Investor Relations,https://about.puma.com,,
2023,Under Armour,24.0,%,46.0,%,30.0,%,50.0,%,8.0,%,Under Armour官方网站,https://about.underarmour.com,,
2021,ASOS,21.0,%,49.0,%,30.0,%,20.0,%,9.0,%,ASOS Investor Relations,https://corporate.asos.com,,
2023,Zara,28.0,%,57.0,%,15.0,%,50.0,%,12.0,%,Inditex年度报告,https://www.inditex.com,,
2024,COS,26.5,%,50.0,%,23.5,%,45.0,%,10.0,%,H&M集团分析,https://hmgroup.com,,
2022,Mango,30.0,%,40.0,%,30.0,%,55.0,%,8.0,%,Mango官方统计,https://shop.mango.com,,
2023,Forever 21,20.0,%,60.0,%,20.0,%,40.0,%,9.0,%,Fashion Retail Analysis,https://www.forever21.com,,
2024,Nike,35.0,%,40.0,%,25.0,%,70.0,%,20.0,%,Nike投资者关系,https://investors.nike.com,,
2021,Adidas,30.0,%,50.0,%,20.0,%,55.0,%,11.5,%,Adidas年度财报,https://www.adidas-group.com,,
2022,Puma,24.0,%,50.0,%,26.0,%,47.0,%,13.0,%,Puma官方报告,https://about.puma.com,,
2023,LC Waikiki,20.0,%,60.0,%,20.0,%,30.0,%,5.0,%,LC Waikiki年度报告,https://www.lcwaikiki.com,,
2024,H&M,32.0,%,45.0,%,23.0,%,65.0,%,15.0,%,H&M可持续报告,https://hmgroup.com/sustainability,,
2022,Stradivarius,27.0,%,50.0,%,23.0,%,42.0,%,7.0,%,Inditex分析,https://www.inditex.com,,
2021,Bershka,30.0,%,55.0,%,15.0,%,38.0,%,9.0,%,Bershka官方分析,https://www.bershka.com,,
2023,Abercrombie & Fitch,28.0,%,49.0,%,23.0,%,41.0,%,11.0,%,Abercrombie年度财报,https://www.abercrombie.com,,
2024,Next,29.5,%,50.5,%,20.0,%,59.0,%,14.0,%,Next投资者关系,https://www.next.co.uk,,
2022,American Eagle,20.0,%,65.0,%,15.0,%,30.0,%,6.0,%,American Eagle企业分析,https://www.ae.com,,
2023,Reiss,33.0,%,42.0,%,25.0,%,53.0,%,13.0,%,Reiss官方网站,https://www.reiss.com,,
2024,Clothes Mentor,18.0,%,55.0,%,27.0,%,32.0,%,5.0,%,Clothes Mentor分析报告,https://clothesmentor.com,,
2022,Aritzia,30.0,%,40.0,%,30.0,%,48.0,%,9.0,%,Aritzia年度报告,https://www.aritzia.com,,
2023,Zara,28.0,%,45.0,%,27.0,%,65.0,%,18.0,%,Zara官方财报,https://www.zara.com,,
2023,Levi's,35.0,%,40.0,%,25.0,%,55.0,%,10.0,%,Levi's年度业绩报告,https://www.levistrauss.com,,
2022,H&M,29.0,%,50.0,%,21.0,%,70.0,%,14.0,%,H&M可持续发展报告,https://hmgroup.com,,
2024,Puma,30.0,%,45.0,%,25.0,%,60.0,%,15.0,%,Puma年度财务摘要,https://about.puma.com,,
2021,Adidas,33.0,%,47.0,%,20.0,%,50.0,%,9.0,%,Adidas投资者关系,https://www.adidas-group.com,,
2023,Nike,37.0,%,35.0,%,28.0,%,62.0,%,11.0,%,Nike官网,https://www.nike.com,,
2023,Mango,26.0,%,48.5,%,25.5,%,55.0,%,13.0,%,Mango商业报告,https://shop.mango.com,,
2022,Superdry,24.0,%,56.0,%,20.0,%,30.0,%,5.0,%,Superdry集团报告,https://www.superdry.com,,
2023,Forever 21,20.0,%,50.0,%,30.0,%,52.0,%,20.0,%,Forever 21更新报告,https://www.forever21.com,,
2024,ASOS,31.0,%,41.0,%,28.0,%,40.0,%,15.0,%,ASOS集团资料,https://www.asos.com,,
2023,Bershka,29.0,%,45.0,%,26.0,%,60.0,%,9.0,%,Bershka官网,https://www.bershka.com,,
2022,Stradivarius,34.0,%,41.0,%,25.0,%,42.0,%,12.0,%,Stradivarius年度报告,https://www.stradivarius.com,,
2024,Hollister,25.0,%,50.0,%,25.0,%,47.0,%,14.0,%,Hollister公司公告,https://www.hollisterco.com,,
2023,Tillys,18.0,%,55.0,%,27.0,%,50.0,%,9.0,%,Tillys年度总结,https://www.tillys.com,,
2021,American Eagle Outfitters,32.0,%,49.0,%,19.0,%,55.0,%,10.0,%,AE投资者报告,https://www.ae.com,,
2022,Romwe,20.5,%,54.5,%,25.0,%,48.0,%,12.0,%,Romwe年报,https://www.romwe.com,,
2022,Zalando,26.0,%,44.0,%,30.0,%,55.0,%,16.0,%,Zalando官方报告,https://www.zalando.com,,
2022,Zara,28.0,%,45.0,%,27.0,%,50.0,%,8.0,%,Inditex年报,https://www.inditex.com,,
2023,Mango,20.0,%,50.0,%,30.0,%,40.0,%,12.0,%,西班牙时尚网,https://www.mango.com,,
2022,Nike,35.0,%,30.0,%,35.0,%,65.0,%,15.0,%,Nike公司年度财报,https://investors.nike.com,,
2023,Adidas,33.0,%,42.0,%,25.0,%,55.0,%,10.0,%,Adidas官网,https://www.adidas.com,,
2021,Lululemon,27.0,%,50.0,%,23.0,%,30.0,%,5.0,%,Lululemon年度报告,https://shop.lululemon.com,,
2023,H&M,23.0,%,57.0,%,20.0,%,45.0,%,13.0,%,H&M政策报告,https://hmgroup.com,,
2022,Forever 21,26.0,%,48.0,%,26.0,%,35.0,%,9.0,%,Forever 21财务报告,https://www.forever21.com,,
2023,Puma,30.0,%,40.0,%,30.0,%,50.0,%,7.0,%,Puma官方网站,https://about.puma.com,,
2022,Topshop,22.0,%,38.0,%,40.0,%,20.0,%,4.0,%,Topshop年度报告,https://www.topshop.com,,
2023,ASOS,50.0,%,30.0,%,20.0,%,35.0,%,11.0,%,ASOS年度数据摘要,https://www.asos.com,,
2021,Shein,15.0,%,25.0,%,60.0,%,30.0,%,20.0,%,Shein官网,https://www.shein.com,,
2021,Zalando,40.0,%,10.0,%,50.0,%,60.0,%,9.0,%,Zalando年度报告,https://www.zalando.com,,
2023,Reebok,25.0,%,45.0,%,30.0,%,40.0,%,5.0,%,Reebok官网,https://www.reebok.com,,
2022,FILA,20.0,%,45.0,%,35.0,%,25.0,%,3.0,%,FILA财报,https://www.fila.com,,
2023,Balenciaga,60.0,%,25.0,%,15.0,%,70.0,%,20.0,%,Balenciaga官方网站,https://www.balenciaga.com,,
2021,Chanel,55.0,%,15.0,%,30.0,%,65.0,%,25.0,%,Chanel年度报告,https://www.chanel.com,,
2021,Zara,28.5,%,50.5,%,21.0,%,62.0,%,9.5,%,Inditex年度报告,https://www.inditex.com,,
2023,Lululemon,38.9,%,37.0,%,24.1,%,50.0,%,11.0,%,Lululemon官方投资者关系,https://investor.lululemon.com,,
2022,Nike,32.0,%,45.0,%,23.0,%,55.0,%,12.0,%,Nike公司年报,https://investors.nike.com,,
2023,Adidas,27.5,%,48.5,%,24.0,%,65.0,%,8.0,%,Adidas年度报告,https://www.adidas-group.com,,
2022,H&M,23.5,%,50.0,%,26.5,%,70.0,%,15.5,%,H&M官网投资者关系,https://hmgroup.com/investors/,,
2023,Puma,29.0,%,43.0,%,28.0,%,54.0,%,10.0,%,Puma集团年报,https://about.puma.com/,,
2022,Forever 21,20.0,%,35.0,%,45.0,%,40.0,%,7.0,%,Forever 21官方网站,https://www.forever21.com,,
2021,Mango,26.0,%,41.0,%,33.0,%,52.0,%,6.0,%,Mango官方网站,https://shop.mango.com,,
2023,Reebok,22.0,%,42.0,%,36.0,%,48.0,%,5.5,%,Reebok官网,https://www.reebok.com,,
2022,ASOS,30.5,%,50.5,%,19.0,%,65.5,%,14.0,%,ASOS年度报告,https://www.asos.com,,
2023,Fendi,35.0,%,40.0,%,25.0,%,60.0,%,19.0,%,Fendi官网,https://www.fendi.com,,
2021,Burberry,29.5,%,38.5,%,32.0,%,67.0,%,10.5,%,Burberry投资者关系,https://www.burberry.com,,
2022,Chanel,40.0,%,35.0,%,25.0,%,55.0,%,20.0,%,Chanel官网,https://www.chanel.com,,
2023,Miu Miu,25.5,%,45.5,%,29.0,%,57.0,%,13.0,%,Miu Miu官网,https://www.miumiu.com,,
2021,Bershka,28.0,%,50.0,%,22.0,%,59.0,%,9.0,%,Bershka官网,https://www.bershka.com,,
2022,Stradivarius,31.0,%,42.0,%,27.0,%,66.0,%,11.0,%,Stradivarius官网,https://www.stradivarius.com,,
2023,Lacoste,24.0,%,49.0,%,27.0,%,58.0,%,12.0,%,Lacoste官网,https://www.lacoste.com,,
2021,Calvin Klein,26.5,%,45.5,%,28.0,%,53.0,%,7.5,%,Calvin Klein官方网站,https://www.calvinklein.com,,
2023,ZARA,28.0,%,45.0,%,27.0,%,50.0,%,11.0,%,Inditex年度报告,https://www.inditex.com,,
2022,Adidas,35.0,%,40.0,%,25.0,%,70.0,%,20.0,%,Adidas集团财报,https://www.adidas-group.com,,
2023,Puma,30.0,%,50.0,%,20.0,%,55.0,%,15.0,%,Puma股份公司官方网站,https://about.puma.com,,
2021,Lululemon,40.0,%,30.0,%,30.0,%,25.0,%,8.0,%,Lululemon投资者关系,https://investor.lululemon.com,,
2022,Forever 21,20.0,%,70.0,%,10.0,%,40.0,%,9.0,%,Forever 21公司网站,https://www.forever21.com,,
2023,H&M,29.0,%,51.0,%,20.0,%,58.0,%,12.0,%,H&M官方网站,https://hm.com,,
2021,Mango,26.0,%,54.0,%,20.0,%,30.0,%,4.0,%,Mango官网,https://shop.mango.com,,
2022,Fendi,32.0,%,38.0,%,30.0,%,45.0,%,18.0,%,LVMH官网,https://www.lvmh.com,,
2023,Nike,38.0,%,46.0,%,16.0,%,65.0,%,14.0,%,Nike财务报告,https://www.nike.com,,
2021,Lacoste,29.0,%,50.0,%,21.0,%,35.0,%,7.0,%,Lacoste官方信息,https://www.lacoste.com,,
2022,Burberry,36.0,%,40.0,%,24.0,%,52.0,%,16.0,%,Burberry官方网站,https://www.burberry.com,,
2023,Off-White,34.0,%,50.0,%,16.0,%,58.0,%,10.0,%,Off-White年度财报,https://www.off---white.com,,
2021,Reebok,23.0,%,67.0,%,10.0,%,40.0,%,6.0,%,Reebok官方渠道,https://www.reebok.com,,
2022,Bershka,27.0,%,50.0,%,23.0,%,45.0,%,10.0,%,Inditex官方报告,https://www.inditex.com,,
2023,Michael Kors,31.0,%,39.0,%,30.0,%,62.0,%,12.5,%,Michael Kors年度财报,https://www.michaelkors.com,,
2022,Tiffany & Co.,20.0,%,60.0,%,20.0,%,32.0,%,5.0,%,LVMH财报,https://www.lvmh.com,,
2023,Moncler,28.0,%,52.0,%,20.0,%,57.0,%,13.0,%,Moncler官网,https://www.moncler.com,,
2023,Zara,28.0,%,50.0,%,22.0,%,55.0,%,9.0,%,Fashion Retail Federation,https://www.fashionretailfederation.org,,
2022,H&M,30.0,%,40.0,%,30.0,%,45.0,%,13.0,%,H&M官方网站,https://hm.com,,
2023,Nike,35.0,%,45.0,%,20.0,%,60.0,%,15.0,%,Nike公司年报,https://investors.nike.com,,
2021,Adidas,29.5,%,38.5,%,32.0,%,50.0,%,12.5,%,Adidas官方网站,https://adidas.com,,
2022,Li-Ning,40.0,%,30.0,%,30.0,%,35.0,%,8.0,%,Li-Ning公司报告,https://www.lining.com,,
2023,Fast Retailing,33.0,%,37.0,%,30.0,%,50.0,%,11.0,%,Fast Retailing官网,https://www.fastretailing.com,,
2023,PUMA,26.0,%,54.0,%,20.0,%,65.0,%,14.0,%,PUMA公司年报,https://www.puma.com,,
2022,Lululemon,31.0,%,29.0,%,40.0,%,45.0,%,10.0,%,Lululemon年报,https://www.lululemon.com,,
2021,PVH Corp.,34.0,%,46.0,%,20.0,%,60.0,%,11.0,%,PVH公司官网,https://www.pvh.com,,
2022,H&M China,29.0,%,50.0,%,21.0,%,57.0,%,12.0,%,H&M年度报告,https://hm.com,,
2022,Mango,25.0,%,55.0,%,20.0,%,30.0,%,9.0,%,Mango公司年报,https://shop.mango.com,,
2023,Burberry,36.5,%,37.5,%,26.0,%,40.0,%,10.5,%,Burberry官方网站,https://www.burberry.com,,
2023,Reebok,23.0,%,57.0,%,20.0,%,50.0,%,11.0,%,Reebok官网,https://www.reebok.com,,
2021,American Eagle Outfitters,27.0,%,63.0,%,10.0,%,65.0,%,12.0,%,American Eagle官网,https://www.ae.com,,
2022,Under Armour,28.0,%,52.0,%,20.0,%,55.0,%,10.0,%,Under Armour财务报告,https://about.underarmour.com,,
