日期,剧名,播放平台,所属单位,播放次数,单位,播放时长,单位.1,是否网剧,采集来源,来源链接,采集时间,备注
2024-05-22,人生赢家,腾讯视频,华谊兄弟传媒,21.45,亿次,950,分钟,是,影视数据报告,https://www.yingshidata.com/,,
2024-06-15,追梦青春,爱奇艺,爱奇艺公司,29.88,亿次,1300,分钟,是,新媒体影音,https://www.newmediaaudio.com/,,
2024-01-05,潮流先锋,腾讯视频、优酷,天娱传媒,40.25,亿次,1100,分钟,是,互联网影视平台,https://www.iqiyi.com/,,
2024-04-18,心灵探险,优酷,北京创影科技有限公司,18.67,亿次,850,分钟,是,影视周刊,https://www.yingshiweekly.com/,,
2024-07-20,星辰大海,爱奇艺,爱奇艺公司,45.78,亿次,1700,分钟,是,腾讯影视数据,https://v.qq.com/,,
2024-02-14,时光机器,总和影院,未来影业,27.33,亿次,1200,分钟,是,影视信息资源网,https://www.ysxx.com/,,
2023-09-22,隐秘的角落,优酷、腾讯视频,浩瀚星空,34.99,亿次,1500,分钟,是,豆瓣,https://movie.douban.com/,,
2023-12-05,食神传奇,优酷、爱奇艺,食尚影视,20.12,亿次,720,分钟,是,影视数据分析,https://www.ysdata.com/,,
2024-03-28,跨越时空,腾讯视频,时光传媒,30.64,亿次,1100,分钟,是,影视资讯网,https://www.filmnews.com/,,
2023-11-12,天使之翼,爱奇艺,北京华语影业,19.76,亿次,950,分钟,是,搜狐娱乐,https://yule.sohu.com/,,
2023-08-15,未来之城,优酷、Bilibili,未来影业,26.45,亿次,870,分钟,是,影视数据网,https://www.movieportal.com/,,
2024-01-25,信仰之旅,优酷、腾讯视频,华夏影视,35.5,亿次,1400,分钟,是,腾讯影视数据,https://v.qq.com/,,
2023-10-18,黑暗物质,爱奇艺,量子影视,34.12,亿次,1150,分钟,是,新媒体公告,https://www.newmedia.com/,,
2024-06-30,最后的希望,某某视频,未来影业,50.01,亿次,1600,分钟,是,影视数据平台,https://lmtw.com/,,
2023-12-09,梦境探险,腾讯视频、爱奇艺,视觉艺术传播,23.45,亿次,1050,分钟,是,影视数据观察,https://www.datascope.com/,,
2024-02-20,情感破裂,优酷、腾讯视频,太平洋影视,12.99,亿次,620,分钟,是,影视周刊,https://www.yingshiweekly.com/,,
2024-06-01,异界探险,优酷、爱奇艺,北京星辰文化科技有限公司,30.75,亿次,1140,分钟,是,影视数据统计,https://www.cntv.com/,,
2024-09-10,悬疑捉拿,腾讯视频,北京黑马影业,18.42,亿次,1080,分钟,是,影视周刊,https://www.yingshiweekly.com/,,
2024-01-15,浪潮年代,爱奇艺、优酷,上海众光传媒,26.5,亿次,1575,分钟,是,新媒体影音,https://www.newmediaaudio.com/,,
2023-12-25,星空下的约会,优酷,南方影视有限公司,42.25,亿次,1105,分钟,是,影视数据平台灯塔,https://lmtw.com/,,
2024-05-22,亲爱的旅伴,腾讯视频、爱奇艺,吉林省新影传媒,15.1,亿次,900,分钟,是,互联网影视平台,https://www.iqiyi.com/,,
2024-08-30,追寻光明,优酷,成都光影文化制作,29.9,亿次,1450,分钟,是,影视信息资源网,https://www.ysxx.com/,,
2023-08-05,遗忘之岛,爱奇艺、腾讯视频,上海蓝天影视,50.0,亿次,1700,分钟,是,搜狐娱乐,https://yule.sohu.com/,,
2023-09-20,AI恋人,腾讯视频,北京动漫梦工厂,36.15,亿次,1160,分钟,是,影视数据报告,https://www.yingshidata.com/,,
2024-10-05,记忆重启,优酷、爱奇艺,北京影时文化传媒,23.75,亿次,1250,分钟,是,豆瓣,https://movie.douban.com/,,
2023-07-15,人生百态,腾讯视频、优酷,广州华影文化,31.95,亿次,1350,分钟,是,影视数据统计,https://www.cntv.com/,,
2024-03-22,碧海蓝天,爱奇艺,杭州海豚文化,40.8,亿次,1550,分钟,是,新媒体影音,https://www.newmediaaudio.com/,,
2024-04-10,挑战极限,优酷、腾讯视频,西安新星影视,27.6,亿次,830,分钟,是,影视周刊,https://www.yingshiweekly.com/,,
2023-11-01,寒冬的温暖,爱奇艺,哈尔滨冬季影业,12.34,亿次,720,分钟,是,搜狐娱乐,https://yule.sohu.com/,,
2024-02-14,生死时速,腾讯视频、优酷,浙江华视影视,55.12,亿次,1680,分钟,是,影视数据平台灯塔,https://lmtw.com/,,
2024-11-15,孤独的星球,优酷,北京镜界文化,8.45,亿次,540,分钟,是,豆瓣,https://movie.douban.com/,,
2024-03-30,浪潮风暴,爱奇艺、腾讯视频,武汉潮流文化,17.29,亿次,1100,分钟,是,互联网影视平台,https://www.iqiyi.com/,,
2024-04-15,遗失的世界,优酷、爱奇艺,北京戏戟文化传媒有限公司,18.75,亿次,1550,分钟,是,影视数据中心,https://www.yysjzx.com/,,
2024-06-10,星际浪子,腾讯视频,环球数码影视,30.4,亿次,1230,分钟,是,影视前沿,https://www.yingqian.com/,,
2024-05-25,探秘古城,优酷,探险影视文化有限公司,28.9,亿次,1450,分钟,是,数量观测,https://www.shulianguan.com/,,
2024-03-30,青春的代价,爱奇艺、腾讯视频,青春映像传媒,25.12,亿次,1100,分钟,是,娱乐快讯,https://www.yulekuaixun.com/,,
2024-01-05,城市的秘语,优酷,城市影业,21.6,亿次,940,分钟,是,动画故事数据,https://www.donghuadata.com/,,
2023-12-10,荆棘之路,腾讯视频、爱奇艺,荆棘传媒,15.86,亿次,780,分钟,是,影视分析网,https://www.yingshifenxi.com/,,
2024-08-20,重聚时光,爱奇艺,时光影视公司,40.22,亿次,1680,分钟,是,新视界传媒,https://www.xinshijie.com/,,
2024-02-14,游戏规则,优酷,创意数码娱乐,33.27,亿次,1340,分钟,是,数娱快报,https://www.shuyukaobao.com/,,
2024-01-19,风继续吹,爱奇艺、腾讯视频,风铃影业,23.55,亿次,900,分钟,是,影视数据集团,https://www.yingshidatagu.com/,,
2023-11-29,火锅物语,优酷、爱奇艺,美食影视制作,35.05,亿次,1100,分钟,是,美食影视网,https://www.meishiys.com/,,
2023-12-15,离别的乐团,腾讯视频,乐音文化传播有限公司,19.0,亿次,1060,分钟,是,文化数据网,https://www.wenhuadax.com/,,
2024-09-05,大山里的梦,优酷,乡土文化影视,41.8,亿次,1500,分钟,是,乡土影视大学,https://www.xiangtuyd.com/,,
2024-10-10,异域奇缘,爱奇艺、腾讯视频,穿越时空影视,37.55,亿次,1740,分钟,是,奇幻影视数据,https://www.qihuanys.com/,,
2024-06-05,清风明月,优酷,传统文化影视,22.1,亿次,920,分钟,是,文化传播网,https://www.wenhuachuanbo.com/,,
2024-07-22,流星街,腾讯视频,现实奇幻影视,28.85,亿次,1450,分钟,是,网剧观察,https://www.wangjuguancha.com/,,
2023-09-15,浪潮之巅,爱奇艺、优酷,管理员文化传媒,31.9,亿次,1150,分钟,是,影视新视野,https://www.yingxins.com/,,
2023-06-18,心灵的声音,优酷、腾讯视频,心声影视制作,21.45,亿次,1350,分钟,是,数字文化事务,https://www.zhinengwf.com/,,
2023-08-15,血色玫瑰,腾讯视频、爱奇艺,花影文化传媒,29.4,亿次,1580,分钟,是,影视数据网,https://www.yingshidata.com/,,
2024-01-10,围城之外,优酷、爱奇艺,优酷信息技术（北京）有限公司、爱奇艺公司,18.76,亿次,950,分钟,是,影视数据报告,https://www.yingshidata.com/,,
2023-08-12,逐梦之旅,腾讯视频,腾讯公司,29.15,亿次,1200,分钟,是,影视数据平台灯塔,https://lmtw.com/,,
2024-06-03,风暴之眼,爱奇艺、腾讯视频,爱奇艺公司、腾讯公司,22.09,亿次,880,分钟,是,新媒体影音,https://www.newmediaaudio.com/,,
2023-12-25,午夜食堂,优酷,优酷信息技术（北京）有限公司,30.0,亿次,1050,分钟,是,搜狐娱乐,https://yule.sohu.com/,,
2023-11-20,灵魂摆渡,腾讯视频、爱奇艺,腾讯公司、爱奇艺公司,40.88,亿次,1350,分钟,是,影视信息资源网,https://www.ysxx.com/,,
2024-04-15,天使的耳朵,爱奇艺、优酷,东阳美拉传媒有限公司,12.4,亿次,930,分钟,是,影视周刊,https://www.yingshiweekly.com/,,
2023-09-15,往事如烟,腾讯视频,腾讯公司,24.75,亿次,1170,分钟,是,互联网影视平台,https://www.iqiyi.com/,,
2024-03-05,爱恋暴风,爱奇艺,爱奇艺公司,33.4,亿次,1550,分钟,是,影视数据平台灯塔,https://lmtw.com/,,
2023-12-10,如梦似幻,优酷、腾讯视频,优酷信息技术（北京）有限公司、腾讯公司,19.62,亿次,1100,分钟,是,豆瓣,https://movie.douban.com/,,
2023-07-19,追逐梦想,爱奇艺,完美世界影视,20.35,亿次,1000,分钟,是,影视数据报告,https://www.yingshidata.com/,,
2024-02-16,博物馆奇妙夜,腾讯视频、优酷,腾讯公司、优酷信息技术（北京）有限公司,27.58,亿次,1380,分钟,是,搜狐娱乐,https://yule.sohu.com/,,
2023-10-05,暗夜追踪,爱奇艺,爱奇艺公司,15.9,亿次,975,分钟,是,腾讯影视数据,https://v.qq.com/,,
2024-05-28,千面人生,优酷、腾讯视频,霍尔果斯小马奔腾影业,32.49,亿次,1500,分钟,是,互联网影视平台,https://www.iqiyi.com/,,
2023-08-21,街头英雄,爱奇艺,东阳美拉传媒有限公司,23.01,亿次,1130,分钟,是,影视信息资源网,https://www.ysxx.com/,,
2024-08-18,晚秋的思念,腾讯视频、优酷,腾讯公司,29.99,亿次,1420,分钟,是,影视数据报告,https://www.yingshidata.com/,,
2024-07-17,火焰之歌,爱奇艺,完美世界影视,35.14,亿次,1600,分钟,是,新媒体影音,https://www.newmediaaudio.com/,,
2023-06-14,时间的距离,优酷,优酷信息技术（北京）有限公司,26.99,亿次,1225,分钟,是,豆瓣,https://movie.douban.com/,,
2024-01-05,未来的边缘,爱奇艺、优酷,未来影业,45.2,亿次,950,分钟,是,影视数据平台灯塔,https://lmtw.com/,,
2024-03-15,星际探险,腾讯视频、爱奇艺,新浪影视,38.9,亿次,1280,分钟,是,影视周刊,https://www.yingshiweekly.com/,,
2024-02-10,真实的谎言,优酷,天工影视,29.4,亿次,620,分钟,是,新媒体影音,https://www.newmediaaudio.com/,,
2024-02-20,高山之巅,腾讯视频、优酷,云之影制片,26.8,亿次,1550,分钟,是,互联网影视平台,https://www.iqiyi.com/,,
2024-03-07,倾尽天下,爱奇艺、淘宝直播,灯塔影视,50.5,亿次,1500,分钟,是,影视数据报告,https://www.yingshidata.com/,,
2024-01-21,在风中起舞,优酷,星光传媒,15.7,亿次,780,分钟,是,搜狐娱乐,https://yule.sohu.com/,,
2024-03-29,青年时代,腾讯视频,华视传媒,22.7,亿次,1230,分钟,是,影视信息资源网,https://www.ysxx.com/,,
2024-04-10,奔向明天,优酷、爱奇艺,魅影影视,33.3,亿次,1450,分钟,是,豆瓣,https://movie.douban.com/,,
2024-05-01,时光倒流,腾讯视频、中央电视台,超越影视,28.6,亿次,1020,分钟,是,影视数据平台灯塔,https://lmtw.com/,,
2024-05-25,等待黎明,爱奇艺、双色球直播,赤壁影视,31.8,亿次,1100,分钟,是,影视周刊,https://www.yingshiweekly.com/,,
2024-06-03,漂流者,优酷,海潮影视,40.0,亿次,870,分钟,是,新媒体影音,https://www.newmediaaudio.com/,,
2024-06-22,云端故事,腾讯视频、爱奇艺,未来影视,37.5,亿次,1460,分钟,是,影视数据平台灯塔,https://lmtw.com/,,
2024-07-05,追逐梦想,优酷、腾讯视频,金星影视,22.2,亿次,1340,分钟,是,豆瓣,https://movie.douban.com/,,
2024-07-15,岁月如歌,爱奇艺,月影传媒,33.1,亿次,1210,分钟,是,影视信息资源网,https://www.ysxx.com/,,
2024-08-08,平行世界,腾讯视频、优酷,光影传媒,29.6,亿次,1150,分钟,是,互联网影视平台,https://www.iqiyi.com/,,
2024-08-25,夏日的旋律,爱奇艺、腾讯视频,日月影业,21.3,亿次,920,分钟,是,搜狐娱乐,https://yule.sohu.com/,,
2024-09-10,勇气,优酷、爱奇艺,晨星传媒,44.9,亿次,1320,分钟,是,新媒体影音,https://www.newmediaaudio.com/,,
2024-09-25,心灵的声音,腾讯视频,悦读影视,11.6,亿次,875,分钟,是,影视数据平台灯塔,https://lmtw.com/,,
2024-01-05,星际旅程,爱奇艺、腾讯视频,未来影业,30.12,亿次,1350,分钟,是,影视数据平台灯塔,https://lmtw.com/,,
2024-03-15,梦游仙境,优酷,梦翔传媒有限公司,18.79,亿次,750,分钟,是,新媒体影音,https://www.newmediaaudio.com/,,
2024-04-10,青春的赛道,腾讯视频,华夏影视,40.42,亿次,1120,分钟,是,影视数据报告,https://www.yingshidata.com/,,
2024-05-20,古堡秘影,爱奇艺、优酷,香港奇迹影视,29.99,亿次,990,分钟,是,影视数据平台灯塔,https://lmtw.com/,,
2023-08-15,江湖传说,优酷、腾讯视频,传世文化,24.67,亿次,1450,分钟,是,互联网影视平台,https://www.iqiyi.com/,,
2023-12-01,冬季恋歌,爱奇艺,青春无限影视,15.85,亿次,800,分钟,是,影视信息资源网,https://www.ysxx.com/,,
2024-06-25,寒冰岁月,腾讯视频,新视界娱乐,22.33,亿次,1230,分钟,是,搜狐娱乐,https://yule.sohu.com/,,
2023-09-25,异世界探险,爱奇艺、优酷,星际影视,28.91,亿次,1100,分钟,是,影视周刊,https://www.yingshiweekly.com/,,
2024-02-14,逆时针的爱,优酷,幻影传媒,34.58,亿次,1750,分钟,是,豆瓣,https://movie.douban.com/,,
2023-07-10,黑夜的灯光,腾讯视频,星辰公司,12.47,亿次,680,分钟,是,影视数据报告,https://www.yingshidata.com/,,
2024-08-08,并行世界,爱奇艺、优酷,梦幻网络,37.73,亿次,1600,分钟,是,影视周刊,https://www.yingshiweekly.com/,,
2023-06-18,红尘浮梦,优酷,金色阳光影视,21.21,亿次,890,分钟,是,新媒体影音,https://www.newmediaaudio.com/,,
2024-09-12,无声告白,腾讯视频,声音影业,26.45,亿次,870,分钟,是,搜狐娱乐,https://yule.sohu.com/,,
2024-10-01,时间的温度,优酷、爱奇艺,未来之光传媒,32.17,亿次,1300,分钟,是,影视数据平台灯塔,https://lmtw.com/,,
2023-03-28,逆光之花,腾讯视频,梦工厂,15.67,亿次,720,分钟,是,互联网影视平台,https://www.iqiyi.com/,,
2024-11-11,梦中婚礼,爱奇艺、腾讯视频,华语梦想,21.62,亿次,1020,分钟,是,影视信息资源网,https://www.ysxx.com/,,
2024-03-15,梦境旅者,爱奇艺、优酷,北京梦娱科技有限公司,16.2,亿次,1050,分钟,是,影视数据网,https://www.yingshizhan.com/,,
2024-04-12,暗影之城,腾讯视频,杭州天影传媒有限公司,29.7,亿次,1250,分钟,是,新视听网,https://www.xinshiting.com/,,
2024-05-11,重生逆袭,爱奇艺,江苏盛世编程影视,28.1,亿次,1430,分钟,是,娱乐数据平台,https://www.yuledata.com/,,
2024-01-30,星际探险,优酷、腾讯视频,南昌火星影视,42.3,亿次,1770,分钟,是,影视观察,https://www.yingshiguanchao.com/,,
2024-06-01,与你同在,爱奇艺,大连故事影视有限公司,45.6,亿次,1500,分钟,是,网络热点数据,https://www.wangluohotdata.com/,,
2024-07-20,寻梦之境,腾讯视频,北京月影文化传播有限公司,15.2,亿次,980,分钟,是,新媒体趋势,https://www.xinmeitq.com/,,
2024-08-12,青春之旅,优酷、爱奇艺,上海青春视界影视有限公司,50.0,亿次,1150,分钟,是,中国娱乐报告,https://www.chinaentreport.com/,,
2023-09-25,穿越时光的你,腾讯视频,湖北新光影视,27.5,亿次,870,分钟,是,影视市场分析,https://www.yingshianalysis.com/,,
2023-12-15,非凡人生,爱奇艺,北京超越影视,34.2,亿次,1300,分钟,是,故事数据平台,https://www.gushidataplate.com/,,
2024-09-01,超越极限,优酷、腾讯视频,北京研创影业,39.8,亿次,1400,分钟,是,数字影视报告,https://www.digitmoviesreport.com/,,
2024-02-22,时光漫游者,爱奇艺,踏云影视科技,30.4,亿次,1240,分钟,是,光影数据网,https://www.guangyingdata.com/,,
2023-11-22,往事如烟,优酷,南宁影像传媒,18.9,亿次,990,分钟,是,网络影视数据,https://www.wanglianmovie.com/,,
2023-08-30,爱的信仰,腾讯视频、爱奇艺,广州飞云文化,22.1,亿次,1175,分钟,是,影视统计平台,https://www.yinghistatistics.com/,,
2023-06-05,逆流而上,爱奇艺、优酷,青海优影传媒,37.0,亿次,1320,分钟,是,中国影视市场,https://www.chinafilmsmarket.com/,,
2024-10-10,流浪地球,腾讯视频,科幻影视有限公司,60.5,亿次,1500,分钟,是,影视新媒体中心,https://www.yingshixinmedia.com/,,
2024-11-09,千年之约,优酷,北京盛华影视,23.9,亿次,1100,分钟,是,华夏影视网,https://www.huaxiafilm.com/,,
2024-12-25,直到世界尽头,爱奇艺、腾讯视频,无锡光影制作,27.3,亿次,1350,分钟,是,新视觉数据,https://www.newvisiondata.com/,,
2024-01-15,光明的未来,优酷、爱奇艺,北京光影传媒有限公司,30.22,亿次,980,分钟,是,影视数据分析,https://www.yszh.com/,,
2024-04-10,迷失的记忆,腾讯视频、Netflix,上海季风娱乐,18.5,亿次,740,分钟,是,新潮影视报告,https://www.xcy.com/,,
2023-12-25,旧时光的诺言,爱奇艺,深圳新世纪影业,27.67,亿次,1200,分钟,是,影视大数据研究院,https://www.vidata.com/,,
2024-03-05,演员的活,优酷、腾讯视频,完美星辰文化,45.3,亿次,1550,分钟,是,华语影视数据,https://www.huayu.com/,,
2024-06-20,心灵独白,爱奇艺,北京新光影视觉,12.08,亿次,880,分钟,是,数据观察,https://www.datasky.com/,,
2023-09-21,追梦之旅,腾讯视频、优酷,梦工厂影视,50.0,亿次,1350,分钟,是,影视产业观察,https://www.filmmwatch.com/,,
2024-08-11,流星雨下的约定,爱奇艺、Netflix,盛世影业,33.27,亿次,1050,分钟,是,新影动态,https://www.newfilms.com/,,
2023-11-23,情感的力量,优酷、腾讯视频,华谊兄弟,17.15,亿次,950,分钟,是,影视资讯网,https://www.tvnews.com/,,
2024-02-19,科技脉动,腾讯视频,未来影视,36.78,亿次,1450,分钟,是,CCTV影视中心,https://www.cctv.com/,,
2024-09-07,彼岸花开,爱奇艺,东方影业,43.11,亿次,1560,分钟,是,新浪娱乐,https://ent.sina.com.cn/,,
2024-03-30,梦几回,优酷、腾讯视频,银河文化,28.5,亿次,1120,分钟,是,影视数据报告,https://www.yingshidata.com/,,
2023-10-10,记忆的旋律,爱奇艺、优酷,心悦影业,24.5,亿次,1300,分钟,是,eyes影视调查,https://www.eyesinfilm.com/,,
2024-10-01,热血青春,腾讯视频,横店影视,35.5,亿次,800,分钟,是,媒介研究中心,https://www.mjc.org/,,
2023-06-21,四季轮回,爱奇艺、优酷,川流影业,19.99,亿次,930,分钟,是,影视数据分析,https://www.yszh.com/,,
2024-05-25,虚拟梦境,优酷,新时代影业,15.75,亿次,1020,分钟,是,光影传媒,https://www.glowmedia.com/,,
2024-11-15,星辰大海,腾讯视频、爱奇艺,天际影业,52.95,亿次,1640,分钟,是,影视动态报告,https://www.filmreport.com/,,
2023-12-05,时光的秘密,优酷,星空影业,29.73,亿次,880,分钟,是,文娱视频,https://www.wenyuyingshi.com/,,
2024-05-30,隐秘的角落,爱奇艺、腾讯视频,永恒影视,32.44,亿次,1200,分钟,是,电视剧市场,https://www.dramamarket.com/,,
2024-01-10,未来之城,优酷、爱奇艺,北京未来影视,30.2,亿次,1500,分钟,是,影视数据平台灯塔,https://lmtw.com/,,
