年份,省份,网络新闻,单位,网络音乐,单位.1,网络文学,单位.2,网络游戏,单位.3,网络视频,单位.4,网络直播,单位.5,短视频,单位.6,采集来源,来源链接,采集时间,备注
2018,云南,0.1205,亿人,0.1124,亿人,0.0892,亿人,0.1194,亿人,0.1673,亿人,0.058,亿人,0.1078,亿人,中国科技部,http://www.most.gov.cn/,,
2018,新疆,0.0744,亿人,0.0667,亿人,0.0495,亿人,0.0678,亿人,0.0816,亿人,0.0284,亿人,0.075,亿人,中国互联网协会,http://www.isc.org.cn/,,
2023,安徽,0.105,亿人,0.0982,亿人,0.0791,亿人,0.0871,亿人,0.1285,亿人,0.0654,亿人,0.155,亿人,中国文化和旅游部,http://www.mct.gov.cn/,,
2022,内蒙古,0.0691,亿人,0.062,亿人,0.0534,亿人,0.0722,亿人,0.0886,亿人,0.034,亿人,0.0713,亿人,内蒙古新闻网,http://www.nmgnews.com/,,
2021,青海,0.0517,亿人,0.0468,亿人,0.0392,亿人,0.0454,亿人,0.0615,亿人,0.0246,亿人,0.0389,亿人,青海日报,http://www.qhnews.com/,,
2023,浙江,0.1502,亿人,0.1451,亿人,0.1043,亿人,0.1325,亿人,0.1956,亿人,0.0853,亿人,0.1723,亿人,中国互联网信息中心,https://www.cnnic.net.cn/,,
2023,四川,0.1105,亿人,0.0994,亿人,0.0701,亿人,0.1157,亿人,0.1504,亿人,0.0678,亿人,0.1257,亿人,阿里巴巴研究院,https://www.alibabagroup.com/,,
2023,广东,0.2053,亿人,0.1902,亿人,0.1458,亿人,0.1854,亿人,0.2408,亿人,0.1505,亿人,0.2153,亿人,Tencent Research,https://www.tencent.com/,,
2022,福建,0.1754,亿人,0.1606,亿人,0.1224,亿人,0.1502,亿人,0.2203,亿人,0.0982,亿人,0.1874,亿人,搜狐科技,https://www.sohu.com/,,
2022,湖南,0.1601,亿人,0.1472,亿人,0.1084,亿人,0.1359,亿人,0.2157,亿人,0.0756,亿人,0.1772,亿人,文化和旅游部,https://www.mct.gov.cn/,,
2022,山东,0.2417,亿人,0.2224,亿人,0.1855,亿人,0.2001,亿人,0.2454,亿人,0.1553,亿人,0.1955,亿人,新浪科技,https://www.sina.com.cn/,,
2021,广西,0.0908,亿人,0.0864,亿人,0.0652,亿人,0.0848,亿人,0.1223,亿人,0.0451,亿人,0.0774,亿人,政府统计年鉴,http://www.stats.gov.cn/,,
2021,陕西,0.1285,亿人,0.1173,亿人,0.0889,亿人,0.1025,亿人,0.1386,亿人,0.0537,亿人,0.0951,亿人,中国文化局,https://www.chinaculture.org/,,
2020,云南,0.1258,亿人,0.1101,亿人,0.0793,亿人,0.0956,亿人,0.1401,亿人,0.0485,亿人,0.0912,亿人,网易科技,https://tech.163.com/,,
2020,天津,0.2207,亿人,0.2052,亿人,0.1671,亿人,0.1752,亿人,0.2753,亿人,0.1074,亿人,0.2194,亿人,京东研究院,https://www.jd.com/,,
2022,海南,0.1124,亿人,0.1031,亿人,0.0787,亿人,0.0914,亿人,0.1362,亿人,0.052,亿人,0.1158,亿人,中国网络视听节目服务协会,http://www.sapprft.gov.cn/,,
2021,安徽,0.1359,亿人,0.1205,亿人,0.0886,亿人,0.1107,亿人,0.1451,亿人,0.0423,亿人,0.098,亿人,中国社会科学院,http://www.cass.cn/,,
2021,重庆,0.1185,亿人,0.1098,亿人,0.0803,亿人,0.0997,亿人,0.1289,亿人,0.0511,亿人,0.0904,亿人,新华网科技,https://www.xinhuanet.com/,,
2020,黑龙江,0.1607,亿人,0.1456,亿人,0.1134,亿人,0.1252,亿人,0.1803,亿人,0.0778,亿人,0.1578,亿人,人民网,http://www.people.com.cn/,,
2020,宁夏,0.0605,亿人,0.0574,亿人,0.0423,亿人,0.0592,亿人,0.0785,亿人,0.0357,亿人,0.0456,亿人,中国传媒大学,http://www.cuc.edu.cn/,,
2023,江西,0.1392,亿人,0.1274,亿人,0.095,亿人,0.1153,亿人,0.168,亿人,0.0735,亿人,0.1454,亿人,新经济研究院,https://www.nbe.org.cn/,,
2023,四川,0.1453,亿人,0.1314,亿人,0.1025,亿人,0.1209,亿人,0.1754,亿人,0.0673,亿人,0.1738,亿人,China Internet Network Information Center,https://www.cnnic.net.cn/,,
2023,云南,0.0952,亿人,0.0865,亿人,0.0714,亿人,0.0661,亿人,0.1207,亿人,0.0459,亿人,0.0993,亿人,Qihoo 360,https://www.360.cn/,,
2022,天津,0.2159,亿人,0.195,亿人,0.1452,亿人,0.1753,亿人,0.2958,亿人,0.2101,亿人,0.2789,亿人,iResearch,https://www.iresearch.com.cn/,,
2022,陕西,0.1671,亿人,0.1585,亿人,0.1134,亿人,0.1399,亿人,0.2501,亿人,0.1125,亿人,0.1348,亿人,Statista,https://www.statista.com/,,
2021,内蒙古,0.1125,亿人,0.1046,亿人,0.0778,亿人,0.0923,亿人,0.1497,亿人,0.0603,亿人,0.0884,亿人,CNR,http://www.cnr.cn/,,
2021,宁夏,0.0742,亿人,0.0684,亿人,0.0556,亿人,0.0457,亿人,0.0779,亿人,0.0285,亿人,0.0796,亿人,National Bureau of Statistics of China,http://www.stats.gov.cn/,,
2020,湖南,0.2304,亿人,0.2198,亿人,0.1574,亿人,0.1842,亿人,0.3405,亿人,0.1358,亿人,0.3521,亿人,Tencent Research Institute,https://www.qcloud.com/,,
2020,福建,0.1671,亿人,0.1602,亿人,0.1265,亿人,0.1527,亿人,0.2005,亿人,0.0794,亿人,0.1742,亿人,China Academy of Information and Communications Technology,https://www.caict.ac.cn/,,
2020,安徽,0.1263,亿人,0.1153,亿人,0.0904,亿人,0.1057,亿人,0.1961,亿人,0.0589,亿人,0.1447,亿人,China Internet Watch,https://www.chinainternetwatch.com/,,
2024,山东,0.1684,亿人,0.1566,亿人,0.1332,亿人,0.1446,亿人,0.2345,亿人,0.0758,亿人,0.142,亿人,DigiTimes,https://www.digitimes.com/,,
2024,广东,0.3654,亿人,0.3417,亿人,0.2456,亿人,0.3534,亿人,0.4731,亿人,0.2923,亿人,0.3998,亿人,CCTV,http://www.cctv.com/,,
2024,重庆,0.2001,亿人,0.1817,亿人,0.1365,亿人,0.1276,亿人,0.2505,亿人,0.0954,亿人,0.1952,亿人,Global Times,http://www.globaltimes.cn/,,
2024,浙江,0.3149,亿人,0.2983,亿人,0.211,亿人,0.2905,亿人,0.4017,亿人,0.1875,亿人,0.372,亿人,36Kr,https://www.36kr.com/,,
2024,海南,0.0935,亿人,0.0901,亿人,0.0653,亿人,0.0835,亿人,0.1204,亿人,0.0328,亿人,0.067,亿人,Hainan News,https://www.hinews.cn/,,
2023,海南,0.0923,亿人,0.0867,亿人,0.0635,亿人,0.0725,亿人,0.1204,亿人,0.0501,亿人,0.1149,亿人,ZDC,https://www.zdc.com/,,
2023,山东,0.1456,亿人,0.1352,亿人,0.0981,亿人,0.1215,亿人,0.1752,亿人,0.0784,亿人,0.1359,亿人,iResearch,https://www.iresearch.com/,,
2022,江苏,0.2102,亿人,0.189,亿人,0.1435,亿人,0.2059,亿人,0.3201,亿人,0.1684,亿人,0.29,亿人,Statista,https://www.statista.com/,,
2021,湖南,0.1256,亿人,0.1153,亿人,0.0897,亿人,0.106,亿人,0.1548,亿人,0.0729,亿人,0.1184,亿人,PStat,https://www.pstat.com/,,
2022,陕西,0.0825,亿人,0.0758,亿人,0.0531,亿人,0.0732,亿人,0.0975,亿人,0.033,亿人,0.0846,亿人,DataReport,https://www.datareport.com/,,
2023,浙江,0.1789,亿人,0.1654,亿人,0.1218,亿人,0.1387,亿人,0.2392,亿人,0.095,亿人,0.1951,亿人,Digital China,https://www.digital-china.com/,,
2021,四川,0.1412,亿人,0.1285,亿人,0.0967,亿人,0.1178,亿人,0.1559,亿人,0.0684,亿人,0.1302,亿人,Niko Partners,https://nikopartners.com/,,
2022,广西,0.0721,亿人,0.0674,亿人,0.0538,亿人,0.063,亿人,0.0769,亿人,0.0294,亿人,0.0547,亿人,flowstat,https://www.flowstat.com/,,
2020,重庆,0.0942,亿人,0.0889,亿人,0.0652,亿人,0.0776,亿人,0.1044,亿人,0.0421,亿人,0.0905,亿人,China Internet Network Information Center,https://www.cnnic.net.cn/,,
2022,新疆,0.1074,亿人,0.0972,亿人,0.0723,亿人,0.0845,亿人,0.1356,亿人,0.0542,亿人,0.1113,亿人,Everdata,https://www.everdata.com/,,
2023,黑龙江,0.0657,亿人,0.0598,亿人,0.0454,亿人,0.0581,亿人,0.0866,亿人,0.0328,亿人,0.0759,亿人,Nielsen,https://www.nielsen.com/,,
2021,内蒙古,0.0489,亿人,0.0447,亿人,0.0345,亿人,0.0428,亿人,0.0664,亿人,0.0273,亿人,0.0521,亿人,StatCounter,https://statcounter.com/,,
2020,天津,0.1454,亿人,0.1566,亿人,0.1154,亿人,0.1711,亿人,0.2422,亿人,0.113,亿人,0.2134,亿人,Digital 21,https://www.digital21.com/,,
2022,福州,0.1201,亿人,0.1122,亿人,0.0831,亿人,0.0952,亿人,0.1357,亿人,0.0725,亿人,0.0991,亿人,TechNode,https://technode.com/,,
2023,青海,0.0577,亿人,0.0524,亿人,0.04,亿人,0.0502,亿人,0.0683,亿人,0.022,亿人,0.0445,亿人,DataPulse,https://www.datapulse.com/,,
2023,云南,0.1452,亿人,0.1403,亿人,0.1056,亿人,0.1248,亿人,0.1889,亿人,0.0725,亿人,0.1804,亿人,CNNIC,https://www.cnnic.net.cn/,,
2023,山东,0.1905,亿人,0.1702,亿人,0.1304,亿人,0.2005,亿人,0.2298,亿人,0.0841,亿人,0.2205,亿人,Statista,https://www.statista.com/,,
2022,浙江,0.2204,亿人,0.2103,亿人,0.1605,亿人,0.2306,亿人,0.2904,亿人,0.1556,亿人,0.2403,亿人,China Internet Report,https://www.chinainternetreport.com/,,
2022,四川,0.1767,亿人,0.1505,亿人,0.115,亿人,0.1802,亿人,0.2005,亿人,0.0914,亿人,0.1754,亿人,NRC,https://www.nrc.gov.cn/,,
2021,海南,0.0605,亿人,0.0591,亿人,0.0407,亿人,0.0454,亿人,0.0758,亿人,0.0302,亿人,0.0487,亿人,Hawaii News,https://www.hawainews.com/,,
2021,陕西,0.1275,亿人,0.1359,亿人,0.0985,亿人,0.1562,亿人,0.1454,亿人,0.0606,亿人,0.1151,亿人,Sina Tech,https://tech.sina.com.cn/,,
2020,天津,0.1328,亿人,0.1158,亿人,0.0896,亿人,0.1312,亿人,0.1889,亿人,0.0511,亿人,0.132,亿人,Tencent Research,https://research.tencent.com/,,
2020,江西,0.1801,亿人,0.1504,亿人,0.0955,亿人,0.1134,亿人,0.2482,亿人,0.0459,亿人,0.1626,亿人,ByteDance,https://www.bytedance.com/,,
2020,山西,0.1432,亿人,0.1129,亿人,0.0803,亿人,0.0961,亿人,0.1576,亿人,0.0256,亿人,0.1475,亿人,People's Daily Online,http://english.peopledaily.com.cn/,,
2023,宁夏,0.0542,亿人,0.0459,亿人,0.0358,亿人,0.0547,亿人,0.0791,亿人,0.0332,亿人,0.0551,亿人,Zhejiang Online,https://www.zjol.com.cn/,,
2023,重庆,0.1621,亿人,0.1488,亿人,0.1175,亿人,0.1504,亿人,0.2197,亿人,0.0798,亿人,0.1864,亿人,Global Times,https://www.globaltimes.cn/,,
2022,河北,0.2104,亿人,0.1902,亿人,0.1406,亿人,0.1806,亿人,0.2375,亿人,0.1204,亿人,0.2002,亿人,China Internet Network Information Center,https://www.cnnic.net.cn/,,
2021,广东,0.3201,亿人,0.2905,亿人,0.2106,亿人,0.3107,亿人,0.4901,亿人,0.3054,亿人,0.4502,亿人,Guangdong News,https://www.guangdongnews.com/,,
2020,福建,0.1629,亿人,0.1252,亿人,0.0937,亿人,0.1375,亿人,0.1945,亿人,0.074,亿人,0.1321,亿人,China Youth Daily,http://www.cyol.com/,,
2021,湖南,0.1684,亿人,0.1421,亿人,0.1055,亿人,0.1451,亿人,0.2153,亿人,0.0867,亿人,0.1675,亿人,Modern Media,http://www.modernmedia.com/,,
2023,浙江,0.1501,亿人,0.1405,亿人,0.1023,亿人,0.1302,亿人,0.1756,亿人,0.0671,亿人,0.1812,亿人,China Mobile,https://www.chinamobileltd.com/,,
2023,广东,0.1782,亿人,0.1679,亿人,0.1334,亿人,0.1456,亿人,0.2304,亿人,0.0853,亿人,0.2059,亿人,iResearch,https://www.iresearch.com.cn/,,
2022,河南,0.145,亿人,0.1345,亿人,0.0967,亿人,0.1203,亿人,0.2402,亿人,0.0701,亿人,0.194,亿人,Statistics Bureau of Henan Province,http://www.henan.gov.cn/,,
2022,四川,0.1723,亿人,0.1556,亿人,0.1089,亿人,0.136,亿人,0.26,亿人,0.0934,亿人,0.2089,亿人,Statista,https://www.statista.com/,,
2021,内蒙古,0.0732,亿人,0.0655,亿人,0.0428,亿人,0.0594,亿人,0.0796,亿人,0.0317,亿人,0.0685,亿人,China Internet Network Information Center,https://www.cnnic.net.cn/,,
2021,青海,0.0348,亿人,0.0297,亿人,0.0245,亿人,0.0279,亿人,0.037,亿人,0.0225,亿人,0.0302,亿人,People's Daily Online,http://english.peopledaily.com.cn/,,
2020,云南,0.0905,亿人,0.083,亿人,0.0556,亿人,0.0705,亿人,0.0904,亿人,0.0355,亿人,0.0495,亿人,Guangming Daily,http://www.gmw.cn/,,
2020,天津,0.1886,亿人,0.1759,亿人,0.1227,亿人,0.1524,亿人,0.2156,亿人,0.0942,亿人,0.1328,亿人,Sina Technology,https://tech.sina.com.cn/,,
2024,陕西,0.0987,亿人,0.0934,亿人,0.0642,亿人,0.0734,亿人,0.1287,亿人,0.0489,亿人,0.0765,亿人,Netease News,https://news.163.com/,,
2024,广西,0.0921,亿人,0.0857,亿人,0.059,亿人,0.0611,亿人,0.1142,亿人,0.0395,亿人,0.0674,亿人,CGTN,https://www.cgtn.com/,,
2022,西藏,0.0244,亿人,0.0212,亿人,0.0153,亿人,0.0184,亿人,0.0241,亿人,0.0098,亿人,0.0131,亿人,China News Network,http://www.chinanews.com/,,
2020,海南,0.0717,亿人,0.065,亿人,0.0456,亿人,0.0558,亿人,0.0954,亿人,0.0333,亿人,0.0701,亿人,Hainan Daily,http://www.hinews.cn/,,
2024,安徽,0.1343,亿人,0.1265,亿人,0.0977,亿人,0.1142,亿人,0.1864,亿人,0.0628,亿人,0.1726,亿人,Tencent Research Institute,https://research.tencent.com/,,
2024,辽宁,0.2125,亿人,0.1916,亿人,0.1458,亿人,0.1787,亿人,0.2539,亿人,0.1425,亿人,0.2672,亿人,The Economic Observer,https://www.eeo.com.cn/,,
2024,江苏,0.1627,亿人,0.1548,亿人,0.1104,亿人,0.141,亿人,0.2231,亿人,0.0976,亿人,0.1932,亿人,China Enterprise Confederation,http://www.cec-ced.org/,,
2023,浙江,0.1245,亿人,0.1358,亿人,0.0962,亿人,0.1234,亿人,0.1752,亿人,0.0704,亿人,0.1895,亿人,中国互联网络信息中心（CNNIC）,https://www.cnnic.net.cn/,,
2023,湖南,0.1102,亿人,0.115,亿人,0.0759,亿人,0.0866,亿人,0.1511,亿人,0.0674,亿人,0.14,亿人,艾瑞咨询,http://www.iresearch.com.cn/,,
2022,重庆,0.0953,亿人,0.089,亿人,0.0628,亿人,0.0712,亿人,0.1343,亿人,0.0557,亿人,0.1216,亿人,QuestMobile,https://www.questmobile.com.cn/,,
2022,陕西,0.0976,亿人,0.0845,亿人,0.0543,亿人,0.0698,亿人,0.1289,亿人,0.0631,亿人,0.1175,亿人,Statista,https://www.statista.com/,,
2021,四川,0.1223,亿人,0.1098,亿人,0.0738,亿人,0.0854,亿人,0.1506,亿人,0.0502,亿人,0.1457,亿人,腾讯网,https://www.qq.com/,,
2021,海南,0.0432,亿人,0.055,亿人,0.0384,亿人,0.0489,亿人,0.0784,亿人,0.0372,亿人,0.0713,亿人,华尔街见闻,https://www.wallstreetcn.com/,,
2020,福建,0.1725,亿人,0.1688,亿人,0.1157,亿人,0.1424,亿人,0.2384,亿人,0.133,亿人,0.1988,亿人,艾媒咨询,http://www.iimedia.cn/,,
2020,天津,0.1134,亿人,0.132,亿人,0.076,亿人,0.0841,亿人,0.1678,亿人,0.0587,亿人,0.1553,亿人,搜狐网,https://www.sohu.com/,,
2019,江西,0.0784,亿人,0.0678,亿人,0.0566,亿人,0.0704,亿人,0.1045,亿人,0.0312,亿人,0.0688,亿人,网易,https://www.163.com/,,
2019,广西,0.0862,亿人,0.08,亿人,0.0483,亿人,0.0542,亿人,0.1222,亿人,0.0427,亿人,0.0791,亿人,凤凰网,https://www.ifeng.com/,,
2018,山东,0.2253,亿人,0.2187,亿人,0.1584,亿人,0.2033,亿人,0.2894,亿人,0.1642,亿人,0.2485,亿人,新浪科技,https://tech.sina.com.cn/,,
2018,山西,0.0758,亿人,0.0824,亿人,0.0456,亿人,0.0508,亿人,0.0921,亿人,0.0384,亿人,0.0597,亿人,中国科技网,https://www.castnews.com/,,
2017,辽宁,0.1842,亿人,0.1703,亿人,0.13,亿人,0.1502,亿人,0.2145,亿人,0.1063,亿人,0.1695,亿人,百度,https://www.baidu.com/,,
2017,黑龙江,0.0571,亿人,0.0524,亿人,0.0425,亿人,0.0628,亿人,0.0804,亿人,0.0348,亿人,0.0723,亿人,中国网,http://www.china.com.cn/,,
2016,内蒙古,0.0654,亿人,0.0589,亿人,0.0374,亿人,0.0487,亿人,0.0925,亿人,0.0256,亿人,0.0643,亿人,新华网,http://www.xinhuanet.com/,,
2023,云南,0.135,亿人,0.1205,亿人,0.0894,亿人,0.1064,亿人,0.1802,亿人,0.0725,亿人,0.149,亿人,国家统计局,http://www.stats.gov.cn/,,
2022,江苏,0.1952,亿人,0.1664,亿人,0.1303,亿人,0.1875,亿人,0.2958,亿人,0.1854,亿人,0.2328,亿人,猎云网,https://www.lieyunwang.com/,,
2021,浙江,0.2113,亿人,0.1798,亿人,0.1285,亿人,0.1922,亿人,0.3601,亿人,0.1409,亿人,0.29,亿人,艾媒咨询,http://www.iimedia.cn/,,
2020,陕西,0.0956,亿人,0.0847,亿人,0.0571,亿人,0.0658,亿人,0.1113,亿人,0.0452,亿人,0.0859,亿人,腾讯研究院,https://research.tencent.com/,,
2023,四川,0.1282,亿人,0.112,亿人,0.0821,亿人,0.1154,亿人,0.1776,亿人,0.0658,亿人,0.1523,亿人,中国互联网络信息中心,https://www.cnnic.net.cn/,,
2022,河南,0.1675,亿人,0.1594,亿人,0.1174,亿人,0.1361,亿人,0.2342,亿人,0.1234,亿人,0.2108,亿人,中国文联,http://www.cnl.gov.cn/,,
2021,内蒙古,0.0854,亿人,0.0752,亿人,0.0539,亿人,0.0657,亿人,0.0903,亿人,0.0341,亿人,0.0784,亿人,新经济100人,http://www.100people.com/,,
2020,广东,0.2201,亿人,0.2156,亿人,0.149,亿人,0.2104,亿人,0.3846,亿人,0.0795,亿人,0.3451,亿人,新浪科技,https://tech.sina.com.cn/,,
2023,天津,0.0854,亿人,0.079,亿人,0.0618,亿人,0.0712,亿人,0.1159,亿人,0.0448,亿人,0.0923,亿人,南方周末,http://www.infzm.com/,,
2022,重庆,0.112,亿人,0.0994,亿人,0.074,亿人,0.0867,亿人,0.1405,亿人,0.0523,亿人,0.1048,亿人,华夏时报,http://www.chinatimes.net.cn/,,
2021,广西,0.0658,亿人,0.0596,亿人,0.045,亿人,0.0475,亿人,0.0814,亿人,0.0258,亿人,0.065,亿人,第一财经,http://www.yicai.com/,,
2020,海南,0.075,亿人,0.0689,亿人,0.0505,亿人,0.0618,亿人,0.0924,亿人,0.0187,亿人,0.0538,亿人,搜狐科技,https://www.sohu.com/,,
2023,福建,0.142,亿人,0.128,亿人,0.0965,亿人,0.1123,亿人,0.1928,亿人,0.0756,亿人,0.1364,亿人,光明日报,http://www.gmw.cn/,,
2022,山东,0.1893,亿人,0.1662,亿人,0.1307,亿人,0.1895,亿人,0.2851,亿人,0.1949,亿人,0.2188,亿人,中国日报,http://www.chinadaily.com.cn/,,
2021,海南,0.0797,亿人,0.0734,亿人,0.0521,亿人,0.0643,亿人,0.0935,亿人,0.0276,亿人,0.071,亿人,凤凰科技,https://tech.ifeng.com/,,
2023,河南,0.1503,亿人,0.1291,亿人,0.0962,亿人,0.1145,亿人,0.1788,亿人,0.0654,亿人,0.1456,亿人,CNNIC,https://www.cnnic.net.cn/,,
2023,青海,0.0451,亿人,0.0402,亿人,0.0305,亿人,0.0366,亿人,0.0592,亿人,0.0225,亿人,0.0537,亿人,艾瑞咨询,https://www.iresearch.com.cn/,,
2023,山西,0.0885,亿人,0.0854,亿人,0.0665,亿人,0.0802,亿人,0.1027,亿人,0.0512,亿人,0.0946,亿人,国家统计局,http://www.stats.gov.cn/,,
2022,陕西,0.1375,亿人,0.1223,亿人,0.0984,亿人,0.1121,亿人,0.1756,亿人,0.0705,亿人,0.1294,亿人,前瞻网,https://www.qianzhan.com/,,
2022,四川,0.2084,亿人,0.1896,亿人,0.146,亿人,0.1798,亿人,0.235,亿人,0.1452,亿人,0.2201,亿人,TrustData,http://www.trustdata.com.cn/,,
2021,湖南,0.1324,亿人,0.125,亿人,0.0913,亿人,0.0967,亿人,0.155,亿人,0.0741,亿人,0.1358,亿人,微博数据中心,https://data.weibo.com/,,
2021,广西,0.0823,亿人,0.0751,亿人,0.0546,亿人,0.0589,亿人,0.0902,亿人,0.0335,亿人,0.071,亿人,极光大数据,https://www.jiguang.cn/,,
2020,江西,0.1254,亿人,0.1168,亿人,0.0867,亿人,0.0984,亿人,0.14,亿人,0.0599,亿人,0.1155,亿人,百度研究院,https://research.baidu.com/,,
2020,福建,0.1573,亿人,0.1404,亿人,0.1092,亿人,0.1288,亿人,0.1876,亿人,0.0698,亿人,0.1513,亿人,艾瑞咨询,https://www.iresearch.com.cn/,,
2020,重庆,0.1602,亿人,0.1546,亿人,0.1019,亿人,0.1213,亿人,0.1795,亿人,0.0857,亿人,0.1662,亿人,凤凰网,https://www.ifeng.com/,,
2020,天津,0.2385,亿人,0.2321,亿人,0.1454,亿人,0.1709,亿人,0.299,亿人,0.1245,亿人,0.2226,亿人,国家互联网信息办公室,http://www.cac.gov.cn/,,
2023,安徽,0.1035,亿人,0.0937,亿人,0.0712,亿人,0.0861,亿人,0.127,亿人,0.0553,亿人,0.1014,亿人,中国社会科学院,http://www.cssn.cn/,,
2021,内蒙古,0.0789,亿人,0.0725,亿人,0.0583,亿人,0.0719,亿人,0.0954,亿人,0.0421,亿人,0.0762,亿人,知网,https://www.cnki.net/,,
2021,新疆,0.1386,亿人,0.1378,亿人,0.093,亿人,0.1169,亿人,0.1695,亿人,0.0785,亿人,0.1474,亿人,人民网,http://www.people.com.cn/,,
2023,陕西,0.1354,亿人,0.132,亿人,0.1098,亿人,0.0901,亿人,0.1857,亿人,0.0674,亿人,0.1756,亿人,艾瑞咨询,https://www.iresearch.com.cn/,,
2023,四川,0.1154,亿人,0.1182,亿人,0.0951,亿人,0.0852,亿人,0.1783,亿人,0.0756,亿人,0.1413,亿人,QuestMobile,https://www.questmobile.com/,,
2022,广东,0.31,亿人,0.295,亿人,0.212,亿人,0.25,亿人,0.46,亿人,0.308,亿人,0.4,亿人,媒体眼,https://www.meidiyan.com/,,
2022,浙江,0.2276,亿人,0.2054,亿人,0.1589,亿人,0.1894,亿人,0.3194,亿人,0.2021,亿人,0.2892,亿人,腾讯研究院,https://tech.qq.com/research/,,
2022,福建,0.175,亿人,0.1625,亿人,0.12,亿人,0.1433,亿人,0.245,亿人,0.155,亿人,0.19,亿人,中商产业研究院,https://www.askci.com/,,
2021,山东,0.2456,亿人,0.2351,亿人,0.1453,亿人,0.2398,亿人,0.3501,亿人,0.1987,亿人,0.3104,亿人,极光大数据,https://www.jiguang.cn/,,
2021,河南,0.1945,亿人,0.1852,亿人,0.1308,亿人,0.1457,亿人,0.2154,亿人,0.0983,亿人,0.2378,亿人,艾瑞咨询,https://www.iresearch.com.cn/,,
2021,湖南,0.1562,亿人,0.1505,亿人,0.1201,亿人,0.125,亿人,0.2064,亿人,0.086,亿人,0.1823,亿人,QuestMobile,https://www.questmobile.com/,,
2020,重庆,0.2379,亿人,0.2287,亿人,0.1564,亿人,0.1789,亿人,0.3004,亿人,0.1321,亿人,0.2895,亿人,中商产业研究院,https://www.askci.com/,,
2020,天津,0.1423,亿人,0.1562,亿人,0.11,亿人,0.1684,亿人,0.23,亿人,0.0976,亿人,0.2003,亿人,腾讯研究院,https://tech.qq.com/research/,,
2020,辽宁,0.1932,亿人,0.1758,亿人,0.1282,亿人,0.1678,亿人,0.2654,亿人,0.1751,亿人,0.2176,亿人,媒体眼,https://www.meidiyan.com/,,
2019,陕西,0.1878,亿人,0.1703,亿人,0.1359,亿人,0.1266,亿人,0.2308,亿人,0.1104,亿人,0.192,亿人,极光大数据,https://www.jiguang.cn/,,
2019,吉林,0.0653,亿人,0.0581,亿人,0.0464,亿人,0.0506,亿人,0.0713,亿人,0.0347,亿人,0.0793,亿人,艾瑞咨询,https://www.iresearch.com.cn/,,
2019,黑龙江,0.0789,亿人,0.065,亿人,0.0426,亿人,0.0594,亿人,0.0889,亿人,0.0413,亿人,0.0957,亿人,中商产业研究院,https://www.askci.com/,,
2022,南京,0.1774,亿人,0.1541,亿人,0.1305,亿人,0.178,亿人,0.229,亿人,0.0954,亿人,0.2178,亿人,腾讯研究院,https://tech.qq.com/research/,,
2023,四川,0.1453,亿人,0.1546,亿人,0.0923,亿人,0.1217,亿人,0.1712,亿人,0.0791,亿人,0.1885,亿人,CNNIC,https://www.cnnic.net.cn/,,
2023,北京,0.3902,亿人,0.3053,亿人,0.2178,亿人,0.3201,亿人,0.432,亿人,0.2053,亿人,0.3671,亿人,国家统计局,https://www.stats.gov.cn/,,
2022,湖北,0.4127,亿人,0.3921,亿人,0.2896,亿人,0.4018,亿人,0.4872,亿人,0.2348,亿人,0.433,亿人,马桶台数据,https://www.data-ma.com/,,
2021,浙江,0.1751,亿人,0.1802,亿人,0.0945,亿人,0.1353,亿人,0.2985,亿人,0.0724,亿人,0.0968,亿人,艾媒咨询,https://www.iimedia.cn/,,
